date,facility_id,facility_name,country_code,item_code,generic_name,atc_code,consumption,stock_remaining,rainfall_mm,active_epidemic_cases,is_holiday,is_district_hospital
2026-08-15,PHC-PUN-003,Shikrapur Health Centre,IND,MED-INS-REG,Regular Insulin 100IU,A10AB01,4.0,42,9.5,0,1,0
2026-08-16,PHC-PUN-003,Shikrapur Health Centre,IND,MED-INS-REG,Regular Insulin 100IU,A10AB01,4.9,33,1.2,5,1,0
2026-08-17,PHC-PUN-003,Shikrapur Health Centre,IND,MED-INS-REG,Regular Insulin 100IU,A10AB01,6.1,39,9.2,2,0,0
2026-05-20,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,12.5,156,4.0,0,0,0
2026-05-21,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,17.0,170,3.0,3,0,0
2026-05-22,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,19.6,34,1.8,3,0,0
2026-05-23,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,10.7,45,9.0,0,1,0
2026-05-24,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,11.3,55,0.2,1,1,0
2026-05-25,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,18.1,128,0.2,4,0,0
2026-05-26,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,15.5,210,6.8,3,0,0
2026-05-27,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,15.6,20,1.1,5,0,0
2026-05-28,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,12.4,172,0.2,0,0,0
2026-05-29,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,12.1,35,0.7,0,0,0
2026-05-30,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,10.9,79,1.5,8,1,0
2026-05-31,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,8.7,116,0.2,0,1,0
2026-06-01,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,16.4,58,1.0,3,0,0
2026-06-02,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,16.0,11,3.7,4,0,0
2026-06-03,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,9.3,90,0.3,0,0,0
2026-06-04,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,15.1,171,1.1,3,0,0
2026-06-05,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,14.8,47,4.1,0,0,0
2026-06-06,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,15.7,93,39.2,7,1,0
2026-06-07,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,8.7,78,4.4,1,1,0
2026-06-08,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,14.3,175,1.5,0,0,0
2026-06-09,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,20.0,232,19.3,2,0,0
2026-06-10,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,16.9,109,2.7,3,0,0
2026-06-11,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,18.7,101,17.2,1,0,0
2026-06-12,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,20.9,214,21.6,5,0,0
2026-06-13,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,14.6,89,31.0,8,1,0
2026-06-14,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,10.2,10,6.0,2,1,0
2026-06-15,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,16.3,69,3.1,1,0,0
2026-06-16,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,10.6,30,0.2,0,0,0
2026-06-17,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,29.5,408,23.5,15,0,0
2026-06-18,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,17.9,95,9.4,4,0,0
2026-06-19,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,16.0,23,0.9,1,0,0
2026-06-20,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,8.4,71,0.5,2,1,0
2026-06-21,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,7.7,84,2.0,3,1,0
2026-06-22,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,30.3,381,34.5,14,0,0
2026-06-23,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,15.7,76,4.2,3,0,0
2026-06-24,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,10.9,32,0.7,1,0,0
2026-06-25,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,13.2,102,6.5,0,0,0
2026-06-26,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,13.7,184,1.7,1,0,0
2026-06-27,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,12.0,88,18.1,4,1,0
2026-06-28,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,8.6,59,14.3,1,1,0
2026-06-29,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,32.7,386,34.7,10,0,0
2026-06-30,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,31.9,52,46.8,8,0,0
2026-07-01,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,13.1,86,2.5,2,0,0
2026-07-02,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,19.2,9,13.1,1,0,0
2026-07-03,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,13.8,167,0.3,2,0,0
2026-07-04,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,10.6,90,12.7,0,1,0
2026-07-05,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,17.5,175,31.9,13,1,0
2026-07-06,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,17.2,119,2.8,2,0,0
2026-07-07,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,14.4,170,10.9,0,0,0
2026-07-08,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,16.8,136,1.5,4,0,0
2026-07-09,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,14.7,60,0.1,2,0,0
2026-07-10,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,30.8,319,39.1,9,0,0
2026-07-11,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,19.2,98,55.2,11,1,0
2026-07-12,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,8.6,32,0.9,1,1,0
2026-07-13,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,14.1,137,0.7,2,0,0
2026-07-14,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,11.6,126,0.6,0,0,0
2026-07-15,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,20.4,89,16.4,3,0,0
2026-07-16,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,18.7,119,15.3,1,0,0
2026-07-17,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,26.7,129,29.0,8,0,0
2026-07-18,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,9.8,52,8.3,2,1,0
2026-07-19,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,7.4,86,4.9,2,1,0
2026-07-20,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,10.9,70,1.1,0,0,0
2026-07-21,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,15.4,143,3.6,2,0,0
2026-07-22,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,17.3,184,3.5,2,0,0
2026-07-23,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,10.4,143,0.5,1,0,0
2026-07-24,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,12.3,45,4.1,1,0,0
2026-07-25,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,10.2,132,1.5,3,1,0
2026-07-26,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,5.8,54,0.2,1,1,0
2026-07-27,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,16.1,221,0.1,2,0,0
2026-07-28,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,16.5,27,2.3,2,0,0
2026-07-29,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,20.6,55,17.7,2,0,0
2026-07-30,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,14.6,79,0.1,5,0,0
2026-07-31,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,16.2,169,4.3,4,0,0
2026-08-01,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,12.3,82,20.0,2,1,0
2026-08-02,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,8.7,48,0.4,1,1,0
2026-08-03,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,30.0,327,24.4,10,0,0
2026-08-04,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,14.5,62,0.9,1,0,0
2026-08-05,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,15.7,34,0.5,1,0,0
2026-08-06,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,18.0,165,12.5,1,0,0
2026-08-07,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,15.9,190,16.6,1,0,0
2026-08-08,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,12.2,55,14.5,3,1,0
2026-08-09,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,9.6,73,2.0,2,1,0
2026-08-10,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,15.5,74,1.1,0,0,0
2026-08-11,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,16.5,62,1.3,1,0,0
2026-08-12,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,22.7,174,20.5,6,0,0
2026-08-13,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,26.9,23,26.5,14,0,0
2026-08-14,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,13.4,50,2.0,2,0,0
2026-08-15,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,9.2,80,3.8,3,1,0
2026-08-16,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,19.7,190,29.0,13,1,0
2026-08-17,PHC-PUN-003,Shikrapur Health Centre,IND,MED-AZI-500,Azithromycin 500mg,J01FA10,15.2,180,5.3,2,0,0
2026-05-20,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,24.3,76,4.8,4,0,0
2026-05-21,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,28.7,197,0.5,1,0,0
2026-05-22,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,29.3,298,2.6,1,0,0
2026-05-23,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,13.5,168,1.0,1,1,0
2026-05-24,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,13.2,11,1.8,1,1,0
2026-05-25,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,21.9,26,2.7,1,0,0
2026-05-26,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,21.2,285,0.6,0,0,0
2026-05-27,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,27.5,72,0.2,3,0,0
2026-05-28,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,25.6,318,0.2,2,0,0
2026-05-29,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,30.6,151,0.2,6,0,0
2026-05-30,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,13.9,58,0.0,2,1,0
2026-05-31,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,16.0,33,1.3,1,1,0
2026-06-01,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,19.8,236,0.8,2,0,0
2026-06-02,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,25.0,86,1.7,3,0,0
2026-06-03,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,22.0,105,4.6,0,0,0
2026-06-04,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,30.6,215,12.9,1,0,0
2026-06-05,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,24.0,169,3.3,0,0,0
2026-06-06,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,11.6,143,3.5,3,1,0
2026-06-07,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,16.5,201,0.8,3,1,0
2026-06-08,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,23.6,311,17.2,3,0,0
2026-06-09,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,26.9,374,39.6,14,0,0
2026-06-10,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,28.1,22,0.7,1,0,0
2026-06-11,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,21.0,266,16.5,1,0,0
2026-06-12,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,24.2,45,3.9,0,0,0
2026-06-13,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,9.3,99,0.9,1,1,0
2026-06-14,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,13.9,171,1.2,2,1,0
2026-06-15,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,20.7,204,0.7,0,0,0
2026-06-16,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,25.5,46,30.1,10,0,0
2026-06-17,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,20.8,243,8.5,1,0,0
2026-06-18,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,17.7,176,2.5,3,0,0
2026-06-19,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,22.4,251,2.4,2,0,0
2026-06-20,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,14.8,152,0.9,1,1,0
2026-06-21,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,13.0,172,7.9,3,1,0
2026-06-22,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,27.2,359,2.7,1,0,0
2026-06-23,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,22.3,228,0.7,1,0,0
2026-06-24,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,23.4,75,2.0,2,0,0
2026-06-25,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,23.8,138,0.2,1,0,0
2026-06-26,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,23.0,316,2.0,2,0,0
2026-06-27,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,11.1,95,0.7,0,1,0
2026-06-28,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,14.7,21,17.4,2,1,0
2026-06-29,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,26.4,184,13.6,3,0,0
2026-06-30,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,19.5,160,3.0,4,0,0
2026-07-01,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,25.5,329,0.0,1,0,0
2026-07-02,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,25.9,323,1.3,1,0,0
2026-07-03,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,22.4,187,4.0,0,0,0
2026-07-04,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,16.9,189,39.7,16,1,0
2026-07-05,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,15.0,33,17.5,2,1,0
2026-07-06,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,18.9,33,0.2,2,0,0
2026-07-07,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,26.8,332,15.3,2,0,0
2026-07-08,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,17.0,102,1.0,3,0,0
2026-07-09,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,26.3,283,5.8,4,0,0
2026-07-10,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,19.9,120,3.1,1,0,0
2026-07-11,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,15.0,111,8.6,6,1,0
2026-07-12,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,17.5,11,1.8,1,1,0
2026-07-13,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,26.1,188,5.1,2,0,0
2026-07-14,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,27.9,48,2.0,1,0,0
2026-07-15,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,18.1,35,2.4,2,0,0
2026-07-16,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,27.6,124,2.4,1,0,0
2026-07-17,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,27.0,131,3.4,4,0,0
2026-07-18,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,16.1,27,1.5,3,1,0
2026-07-19,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,13.8,75,4.1,2,1,0
2026-07-20,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,21.1,284,29.5,10,0,0
2026-07-21,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,23.4,276,1.0,3,0,0
2026-07-22,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,22.2,36,27.1,11,0,0
2026-07-23,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,22.1,271,8.3,3,0,0
2026-07-24,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,20.6,19,0.2,1,0,0
2026-07-25,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,15.9,121,9.7,4,1,0
2026-07-26,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,10.9,146,1.1,1,1,0
2026-07-27,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,24.6,113,0.0,3,0,0
2026-07-28,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,25.2,351,3.1,2,0,0
2026-07-29,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,24.0,23,2.2,2,0,0
2026-07-30,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,26.1,246,1.2,2,0,0
2026-07-31,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,23.5,233,1.5,2,0,0
2026-08-01,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,14.0,135,0.5,4,1,0
2026-08-02,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,13.8,85,0.3,3,1,0
2026-08-03,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,18.6,69,2.5,3,0,0
2026-08-04,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,18.3,59,10.5,2,0,0
2026-08-05,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,23.8,218,1.7,0,0,0
2026-08-06,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,20.8,265,2.0,0,0,0
2026-08-07,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,24.6,58,2.7,2,0,0
2026-08-08,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,11.9,118,1.7,4,1,0
2026-08-09,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,16.6,35,35.8,12,1,0
2026-08-10,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,23.5,17,37.2,13,0,0
2026-08-11,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,28.4,214,33.1,13,0,0
2026-08-12,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,18.0,148,20.0,2,0,0
2026-08-13,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,23.9,282,0.6,2,0,0
2026-08-14,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,25.8,140,25.7,7,0,0
2026-08-15,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,17.3,128,3.8,3,1,0
2026-08-16,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,15.8,206,14.4,3,1,0
2026-08-17,PHC-PUN-003,Shikrapur Health Centre,IND,MED-MET-500,Metformin 500mg,A10BA02,25.8,185,8.2,1,0,0
2026-05-20,PHC-PUN-003,Shikrapur Health Centre,IND,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.2,41,2.1,6,0,0
2026-05-21,PHC-PUN-003,Shikrapur Health Centre,IND,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.3,72,4.0,2,0,0
2026-05-22,PHC-PUN-003,Shikrapur Health Centre,IND,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.2,70,3.2,3,0,0
2026-05-23,PHC-PUN-003,Shikrapur Health Centre,IND,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.1,18,0.0,2,1,0
2026-05-24,PHC-PUN-003,Shikrapur Health Centre,IND,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.0,36,0.7,2,1,0
2026-05-25,PHC-PUN-003,Shikrapur Health Centre,IND,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,6.5,36,0.6,1,0,0
2026-05-26,PHC-PUN-003,Shikrapur Health Centre,IND,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,6.4,43,0.4,1,0,0
2026-05-27,PHC-PUN-003,Shikrapur Health Centre,IND,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.7,17,0.4,1,0,0
